marca,modelo,preco,quilometragem,ano,informacoes,motor
Citroën,Aircross,59990.0,17600.0,2020,Aircross Citroën Aircross 1.6 16v Start (flex),1.6
Citroën,Aircross,29885.0,130000.0,2011,Aircross 1.6 16v Exclusive Flex 5p,1.6
Citroën,Aircross,42900.0,49900.0,2018,Aircross 1.6 16v Start,1.6
Citroën,Aircross,30900.0,75000.0,2012,Aircross 1.6 Exclusive 16v Flex 4p Manual,1.6
Citroën,Aircross,56500.0,38400.0,2019,Aircross 1.6 16v Live Flex Aut. 5p,1.6
Citroën,Aircross,55900.0,40000.0,2017,Aircross 1.6 16v Feel Flex Aut. 5p,1.6
Citroën,Aircross,39900.0,59000.0,2015,Aircross 1.6 16v Tendance Flex 5p,1.6
Citroën,Aircross,49900.0,63059.0,2016,Aircross 1.6 16v Shine Flex Aut. 5p,1.6
Citroën,Aircross,49900.0,43000.0,2017,Aircross 1.6 16v Live Flex Aut. 5p,1.6
Citroën,Aircross,34990.0,99000.0,2013,Aircross 1.6 16v Glx Flex Aut. 5p,1.6
Citroën,Aircross,35990.0,110000.0,2014,Aircross 1.6 16v Exclusive Flex 5p,1.6
Citroën,Aircross,43890.0,78500.0,2017,Aircross 1.5 Live 8v Flex 4p Manual,1.5
Citroën,Aircross,41900.0,32000.0,2013,Aircross 1.6 16v Glx Flex 5p,1.6
Citroën,Aircross,49990.0,70000.0,2017,Aircross 1.6 16v Feel Flex 5p,1.6
Citroën,Aircross,53799.0,25000.0,2018,Aircross Aircross 1.6 16v Live (flex) (aut),1.6
Citroën,Aircross,28890.0,140280.0,2011,Aircross 1.6 Glx 16v Flex 4p Manual,1.6
Citroën,Aircross,31490.0,80984.0,2012,Aircross 1.6 Glx 16v,1.6
Citroën,Aircross,30990.0,105765.0,2011,C3 Aircross Exclusive,
Citroën,Aircross,41990.0,69000.0,2015,Aircross Exclusive 1.6 16v Flex,1.6
Citroën,Aircross,53890.0,21200.0,2018,Aircross 1.6 Vti 120 Flex Live Eat6,1.6
Citroën,Aircross,51990.0,28242.0,2019,Aircross 1.6 Vti 120 Flex Live Manual,1.6
Citroën,Aircross,49900.0,70500.0,2017,Aircross 1.6 Feel 16v Flex 4p Manual,1.6
Citroën,Aircross,53990.0,49510.0,2018,Aircross 1.6 Vti 120 Flex Live Eat6,1.6
Citroën,Aircross,47890.0,49358.0,2016,Aircross 1.6 Live 16v Flex 4p Automático,1.6
Citroën,Aircross,36800.0,67000.0,2012,Aircross 1.6 Exclusive 16v Flex 4p Manual,1.6
Citroën,Aircross,45890.0,84000.0,2017,Aircross 1.5 Live 8v Flex 4p Manual,1.5
Citroën,Aircross,56870.0,28000.0,2017,Aircross Aircross 1.6 Shine 16v Flex 4p,1.6
Citroën,Aircross,27900.0,143588.0,2012,Aircross C3 Aircross Glxa,
Citroën,Aircross,36990.0,64609.0,2013,Aircross 1.6 Exclusive 16v Flex 4p Manual,1.6
Citroën,Aircross,34990.0,173000.0,2014,Aircross 1.6 16v Glx Flex 5p,1.6
Citroën,Aircross,40990.0,73000.0,2015,Aircross Exclusive 1.6 Flex 16v 5p Aut.,1.6
Citroën,Aircross,31900.0,95000.0,2011,Aircross 1.6 Glx 16v,1.6
Citroën,Aircross,47900.0,50000.0,2016,Aircross 1.6 Feel,1.6
Citroën,Aircross,38980.0,95000.0,2014,Aircross 1.6 Exclusive 16v Flex 4p Automático,1.6
Citroën,Aircross,54990.0,33342.0,2017,Aircross Live 1.6 Automático,1.6
Citroën,Aircross,58990.0,69300.0,2017,Aircross Shine 1.6 Automático,1.6
Citroën,Aircross,33900.0,116000.0,2012,Aircross Aircross Glx 1.6,1.6
Citroën,Aircross,56800.0,50000.0,2018,Aircross Citroen Aircross 1.6 16v 4p Shine Flex Automático,1.6
Citroën,Aircross,45900.0,65000.0,2016,Aircross Aircross Live,
Citroën,Aircross,47900.0,1.0,2018,Aircross Aircross 1.6 Vti 120 Flex Start Feel Eat6,1.6
Citroën,Aircross,40900.0,89031.0,2015,Aircross 1.6 Tendance 16v Flex 4p Automático,1.6
Citroën,Aircross,39990.0,118000.0,2014,Aircross 1.6 Glx 16v,1.6
Citroën,Aircross,52500.0,44923.0,2019,Aircross Live 1.6 16v Flexstart,1.6
Citroën,Aircross,63900.0,31000.0,2020,Aircross 1.6 16v Live Flex Aut. 5p,1.6
Citroën,Aircross,34990.0,82000.0,2013,Aircross 1.6 16v Glx Atacama Flex 5p,1.6
Citroën,Aircross,52500.0,145975.0,2017,Aircross 1.6 16v Shine Flex Aut. 5p,1.6
Citroën,Aircross,39900.0,79000.0,2014,Aircross 1.6 16v Exclusive Atacama Flex Aut. 5p,1.6
Citroën,C3,27990.0,101000.0,2014,C3 C3 Tendance 1.5 8v (flex),1.5
Citroën,C3,26990.0,86000.0,2014,C3 1.5 Origine Flex 5p,1.5
Citroën,C3,19890.0,74000.0,2010,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,31990.0,139000.0,2011,Aircross 1.6 16v Exclusive Flex 5p,1.6
Citroën,C3,31900.0,39000.0,2018,C3 1.2 Attraction Ptech Flex 5p,1.2
Citroën,C3,21899.0,87000.0,2011,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,22900.0,95367.0,2012,C3 C3 Glx 1.4 8v (flex),1.4
Citroën,C3,18990.0,99000.0,2010,C3 1.4 8v X-tr Flex 5p,1.4
Citroën,C3,34990.0,50000.0,2016,C3 1.5 Tendance Flex 5p,1.5
Citroën,C3,27800.0,102000.0,2013,C3 1.5 Tendance Flex 5p,1.5
Citroën,C3,28990.0,93000.0,2013,C3 Picasso 1.6 16v Glx Flex Aut. 5p,1.6
Citroën,C3,17900.0,119000.0,2010,C3 C3 Exclusive 1.4 8v (flex),1.4
Citroën,C3,21900.0,100000.0,2008,C3 Citroën C3 Xtr 1.4 8v (flex),1.4
Citroën,C3,14916.0,90000.0,2006,C3 1.4 8v Glx 5p,1.4
Citroën,C3,35999.0,39995.0,2015,C3 1.5 Attraction 8v Flex 4p Manual,1.5
Citroën,C3,17890.0,129000.0,2008,C3 1.4 8v Exclusive Flex 5p,1.4
Citroën,C3,36990.0,49000.0,2016,C3 1.5 Attraction Flex 5p,1.5
Citroën,C3,14900.0,156000.0,2007,C3 1.6 16v Glx Flex 5p,1.6
Citroën,C3,34900.0,57900.0,2017,C3 1.2 Origine Ptech Flex 5p,1.2
Citroën,C3,33990.0,65000.0,2013,C3 1.6 Vti 16v Exclusive Flex 5p,1.6
Citroën,C3,16900.0,132769.0,2007,C3 1.4 I Glx 8v,1.4
Citroën,C3,13500.0,141400.0,2008,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,18900.0,186000.0,2009,C3 1.4 I Glx 8v Flex 4p Manual,1.4
Citroën,C3,14990.0,225.0,2006,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,34900.0,75668.0,2014,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,36990.0,47100.0,2015,C3 1.5 Tendance 8v Flex 4p Manual,1.5
Citroën,C3,34900.0,49800.0,2014,C3 1.6 Exclusive 16v Flex 4p Automático,1.6
Citroën,C3,35900.0,59000.0,2018,C3 1.2 Origine Ptech Flex 5p,1.2
Citroën,C3,39900.0,95000.0,2015,C3 1.6 Tendance 16v,1.6
Citroën,C3,41900.0,35000.0,2015,C3 1.6 Exclusive 16v Flex 4p Automático,1.6
Citroën,C3,29980.0,39230.0,2012,C3 1.6 Exclusive 16v Flex 4p Automático,1.6
Citroën,C3,51900.0,50202.0,2018,C3 C3 Exclusive 1.6 16v Flex 4p,1.6
Citroën,C3,31900.0,86000.0,2013,C3 1.6 Vti 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,32900.0,73300.0,2014,C3 1.6 Vti 16v Exclusive Flex 5p,1.6
Citroën,C3,61900.0,39829.0,2019,C3 C3 Urban Trail 1.6 Flex 16v 5p Aut,1.6
Citroën,C3,20100.0,140000.0,2011,C3 1.4 8v X-tr Flex 5p,1.4
Citroën,C3,32990.0,62000.0,2014,C3 Picasso 1.5 Glx Flex 5p,1.5
Citroën,C3,46900.0,64000.0,2017,C3 1.5 Tendance 8v,1.5
Citroën,C3,16877.0,77700.0,2007,C3 1.6 16v X-tr Flex 5p,1.6
Citroën,C3,14900.0,182000.0,2006,C3 C3 Exclusive 1.6 16v (flex),1.6
Citroën,C3,25900.0,182000.0,2012,C3 Picasso C3 Picasso Glx 1.6 16v (flex),1.6
Citroën,C3,17500.0,112000.0,2009,C3 1.4 I Exclusive 8v,1.4
Citroën,C3,36900.0,63000.0,2015,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,43900.0,57000.0,2018,C3 1.2 Tendance Ptech Flex 5p,1.2
Citroën,C3,44700.0,27000.0,2016,C3 1.5 Exclusive Flex 5p,1.5
Citroën,C3,24990.0,129000.0,2012,C3 1.4 8v Exclusive Flex 5p,1.4
Citroën,C3,42900.0,52700.0,2017,C3 1.2 Style Edition Ptech Flex 5p,1.2
Citroën,C3,21990.0,107000.0,2011,C3 1.4 8v Exclusive Flex 5p,1.4
Citroën,C3,96500.0,108462.0,2013,C3 Picasso 1.6 16v Exclusive Flex 5p,1.6
Citroën,C3,29900.0,129846.0,2013,C3 Picasso 1.5 Flex Glx Manual,1.5
Citroën,C3,28990.0,76000.0,2014,C3 1.5 Tendance Flex 5p,1.5
Citroën,C3,33900.0,65000.0,2016,C3 1.5 Tendance Flex 5p,1.5
Citroën,C3,35900.0,90000.0,2008,C3 1.4 8v X-tr Flex 5p,1.4
Citroën,C3,17900.0,132071.0,2012,C3 C3 Glx 1.4/ Glx Sonora 1.4 Flex 8v 5p,1.4
Citroën,C3,25990.0,167000.0,2011,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,19900.0,96000.0,2013,C3 1.5 Tendance 8v,1.5
Citroën,C3,31890.0,178000.0,2008,C3 1.4 I Exclusive 8v,1.4
Citroën,C3,18890.0,67200.0,2008,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,18890.0,138000.0,2014,C3 1.5 Origine 8v Flex 4p Manual,1.5
Citroën,C3,29900.0,75000.0,2015,C3 C3 Tendance 1.5 8v (flex),1.5
Citroën,C3,34490.0,89754.0,2013,C3 Picasso C3 Picasso Glx 1.6 16v Aut,1.6
Citroën,C3,28990.0,117000.0,2015,C3 1.5 Attraction 8v Flex 4p Manual,1.5
Citroën,C3,36900.0,118000.0,2010,C3 1.4 I Glx 8v Flex 4p Manual,1.4
Citroën,C3,21900.0,64000.0,2013,C3 1.6 Vti 16v Exclusive Flex 5p,1.6
Citroën,C3,30890.0,76500.0,2015,C3 1.6 Vti 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,41890.0,87000.0,2017,C3 1.2 Origine Ptech Flex 5p,1.2
Citroën,C3,33990.0,126.0,2009,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,19900.0,78000.0,2013,C3 1.6 Picasso Exclusive 16v Flex 4p Automático,1.6
Citroën,C3,36990.0,44900.0,2015,C3 1.6 Tendance 16v Flex 4p Automático,1.6
Citroën,C3,38900.0,107930.0,2010,C3 1.4 8v Exclusive Flex 5p,1.4
Citroën,C3,21700.0,99000.0,2010,C3 1.4 8v X-tr Flex 5p,1.4
Citroën,C3,24990.0,166000.0,2007,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,17800.0,101000.0,2012,C3 1.6 Exclusive 16v Flex 4p Automático,1.6
Citroën,C3,24290.0,75000.0,2012,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,30900.0,139000.0,2012,C3 Picasso 1.6 16v Glx Flex 5p,1.6
Citroën,C3,20900.0,94477.0,2017,C3 C3 Tendance 1.5 8v (flex),1.5
Citroën,C3,40900.0,119336.0,2012,C3 1.4 I Exclusive 8v Flex 4p Manual,1.4
Citroën,C3,23990.0,72226.0,2014,C3 Picasso C3 Picasso Glx Bva 1.6 16v (flex) (aut),1.6
Citroën,C3,33900.0,175000.0,2006,C3 1.6 16v Glx Flex 5p,1.6
Citroën,C3,15990.0,59000.0,2012,C3 1.4 I Glx 8v,1.4
Citroën,C3,25990.0,120000.0,2013,C3 Picasso 1.5 Glx Flex 5p,1.5
Citroën,C3,30999.0,49000.0,2018,C3 1.2 Pure Tech Flex Origine Manual,1.2
Citroën,C3,39990.0,127871.0,2016,C3 1.5 Attraction 8v Flex 4p Manual,1.5
Citroën,C3,35890.0,93000.0,2012,C3 1.4 I Glx 8v Flex 4p Manual,1.4
Citroën,C3,25990.0,47000.0,2014,C3 Picasso C3 Picasso Glx 1.5 8v (flex),1.5
Citroën,C3,32899.0,53500.0,2011,C3 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,25990.0,8930.0,2019,C3 1.2 Pure Tech Flex Tendance Manual,1.2
Citroën,C3,51900.0,49100.0,2018,C3 Pure Tech 1.2 Tendance,1.2
Citroën,C3,45900.0,136280.0,2010,C3 1.4 I Glx 8v Flex 4p Manual,1.4
Citroën,C3,17490.0,79670.0,2019,C3 Attraction 1.2i Pure Tech,
Citroën,C3,47990.0,90000.0,2014,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,34900.0,21000.0,2019,C3 1.6 Vti 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3,57500.0,124000.0,2006,C3 1.4 8v Glx Flex 5p,1.4
Citroën,C3,16890.0,57000.0,2015,C3 1.5 Origine 8v Flex 4p Manual,1.5
Citroën,C3,30900.0,1.0,2017,C3 1.5 Origine Flex 5p,1.5
Citroën,C3,36900.0,140000.0,2011,C3 C3 Exclusive 1.4,1.4
Citroën,C3-Picasso,28990.0,93000.0,2013,C3 Picasso 1.6 16v Glx Flex Aut. 5p,1.6
Citroën,C3-Picasso,34900.0,75668.0,2014,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,32990.0,62000.0,2014,C3 Picasso 1.5 Glx Flex 5p,1.5
Citroën,C3-Picasso,36990.0,78000.0,2013,C3 1.6 Picasso Exclusive 16v Flex 4p Automático,1.6
Citroën,C3-Picasso,25900.0,182000.0,2012,C3 Picasso C3 Picasso Glx 1.6 16v (flex),1.6
Citroën,C3-Picasso,36900.0,63000.0,2015,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,29900.0,108462.0,2013,C3 Picasso 1.6 16v Exclusive Flex 5p,1.6
Citroën,C3-Picasso,28990.0,129846.0,2013,C3 Picasso 1.5 Flex Glx Manual,1.5
Citroën,C3-Picasso,30900.0,75000.0,2012,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,42490.0,39000.0,2015,C3 Picasso Tendance 1.5 Flex 8v 5p Mec,1.5
Citroën,C3-Picasso,34899.0,52500.0,2013,C3 Picasso Exclusive 1.6,1.6
Citroën,C3-Picasso,33900.0,72226.0,2014,C3 Picasso C3 Picasso Glx Bva 1.6 16v (flex) (aut),1.6
Citroën,C3-Picasso,32899.0,47000.0,2014,C3 Picasso C3 Picasso Glx 1.5 8v (flex),1.5
Citroën,C3-Picasso,29877.0,85000.0,2012,C3 Picasso 1.6 16v Exclusive Flex 5p,1.6
Citroën,C3-Picasso,32990.0,96537.0,2012,C3 Picasso 1.6 Flex Gl Manual,1.6
Citroën,C3-Picasso,34990.0,59226.0,2013,C3 Picasso 1.6 Flex Glx Bva,1.6
Citroën,C3-Picasso,29990.0,81508.0,2012,C3 Picasso C3 Picasso Glx Bva 1.6 16v (flex) (aut),1.6
Citroën,C3-Picasso,20000.0,0.0,2011,C3 Picasso 1.6 Flex Glx Bva,1.6
Citroën,C3-Picasso,30900.0,96548.0,2015,C3 Picasso 1.5 Flex Tendance Manual,1.5
Citroën,C3-Picasso,33900.0,0.0,2013,C3 Picasso 1.5 Flex Glx Manual,1.5
Citroën,C3-Picasso,37900.0,99000.0,2014,C3 C3 1.6 Picasso Glx 16v Flex 4p Automático,1.6
Citroën,C3-Picasso,32900.0,129000.0,2013,C3 1.5 Picasso Glx 8v Flex 4p Manual,1.5
Citroën,C3-Picasso,31990.0,146034.0,2014,C3 1.5 Picasso Glx 8v,1.5
Citroën,C3-Picasso,31990.0,146034.0,2014,C3 1.5 Picasso Glx 8v,1.5
Citroën,C3-Picasso,28900.0,75000.0,2014,C3 Picasso 1.6 Flex Glx Bva,1.6
Citroën,C3-Picasso,34890.0,49000.0,2014,C3 1.6 Picasso Glx 16v Flex 4p Automático,1.6
Citroën,C3-Picasso,30900.0,65000.0,2013,C3 Picasso 1.5 Flex Glx Manual,1.5
Citroën,C3-Picasso,36900.0,134000.0,2014,C3 Picasso C3 90m Tendance,
Citroën,C3-Picasso,29990.0,89000.0,2012,C3 Picasso 1.6 Gl,1.6
Citroën,C3-Picasso,33900.0,88127.0,2014,C3 Glx 1.5 8v Flex,1.5
Citroën,C3-Picasso,28990.0,128450.0,2012,C3 1.6 Picasso Glx 16v Flex 4p Manual,1.6
Citroën,C3-Picasso,23990.0,98598.0,2011,C3 Picasso 1.6 Flex Glx Bva,1.6
Citroën,C3-Picasso,28900.0,111358.0,2013,C3 Glx 1.6 16v Flex,1.6
Citroën,C3-Picasso,27990.0,94347.0,2012,C3 Picasso C3 Picasso Glx 1.6 16v Aut,1.6
Citroën,C3-Picasso,33890.0,129000.0,2014,C3 Picasso 1.5 Flex Glx Manual,1.5
Citroën,C3-Picasso,25990.0,142649.0,2012,C3 Picasso C3 Picasso Glx M,
Citroën,C3-Picasso,37900.0,80222.0,2015,C3 Picasso 1.6 Flex Exclusive Bva,1.6
Citroën,C3-Picasso,36900.0,40000.0,2015,C3 Picasso 1.6 16v Tendance Flex Aut. 5p,1.6
Citroën,C3-Picasso,28900.0,96000.0,2013,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,23900.0,136000.0,2012,C3 Picasso 1.6 16v Gl Flex 5p,1.6
Citroën,C3-Picasso,20900.0,92000.0,2011,C3 Picasso C3 Glx 14 Flex,
Citroën,C3-Picasso,30890.0,88899.0,2013,C3 Picasso Gl 1.5 Flex 8v Mec.,1.5
Citroën,C3-Picasso,28950.0,73180.0,2014,C3 Picasso 1.6 Flex Exclusive Bva,1.6
Citroën,C3-Picasso,29900.0,90291.0,2013,C3 Glx 1.5 8v Flex,1.5
Citroën,C3-Picasso,26990.0,95000.0,2012,C3 1.6 Picasso Exclusive 16v,1.6
Citroën,C3-Picasso,33890.0,999999.0,2014,C3 Picasso C3 Picasso Exclusive 1.6,1.6
Citroën,C3-Picasso,31900.0,64000.0,2014,C3 Picasso C3 Picasso Gl 1.5 Flex 8v Mecanico,1.5
Citroën,C3-Picasso,37750.0,124442.0,2015,C3 C3 1.6 Picasso Tendance 16v Flex 4p Automático,1.6
Citroën,C3-Picasso,35900.0,47000.0,2015,C3 Picasso 1.5 Tendance Flex 5p,1.5
Citroën,C3-Picasso,33500.0,0.0,2014,C3 1.6 Vti 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,28990.0,89754.0,2013,C3 Picasso C3 Picasso Glx 1.6 16v Aut,1.6
Citroën,C3-Picasso,20900.0,139000.0,2012,C3 Picasso 1.6 16v Glx Flex 5p,1.6
Citroën,C3-Picasso,30999.0,120000.0,2013,C3 Picasso 1.5 Glx Flex 5p,1.5
Citroën,C3-Picasso,34900.0,90000.0,2014,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,31900.0,55000.0,2014,C3 Picasso 1.6 16v Glx Flex Aut. 5p,1.6
Citroën,C3-Picasso,28900.0,70000.0,2012,C3 Picasso 1.6 16v Exclusive Flex 5p,1.6
Citroën,C3-Picasso,36900.0,80000.0,2014,C3 Picasso 1.5 Glx Flex 5p,1.5
Citroën,C3-Picasso,34900.0,81298.0,2013,C3 C3 Exclusive 1.6 16v 4p,1.6
Citroën,C3-Picasso,37500.0,92000.0,2015,C3 C3 1.6 Picasso Tendance 16v Flex 4p Automático,1.6
Citroën,C3-Picasso,39900.0,58211.0,2015,C3 Picasso C3 Picasso Exclusive 1.6 Flex 16v 5p. Aut,1.6
Citroën,C3-Picasso,36500.0,91767.0,2015,C3 Picasso C3 Picasso Exclusive 1.6 Flex 16v 5p. Mec,1.6
Citroën,C3-Picasso,26900.0,130000.0,2012,C3 Picasso 1.6 16v Glx Flex Aut. 5p,1.6
Citroën,C3-Picasso,34900.0,104175.0,2014,C3 Picasso 1.6 Flex Exclusive Manual,1.6
Citroën,C3-Picasso,33900.0,74000.0,2014,C3 1.6 Vti 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,35990.0,0.0,2015,C3 Picasso Tendance,
Citroën,C3-Picasso,39900.0,53000.0,2015,C3 Picasso C3 Picasso Tendance 1.6 16v,1.6
Citroën,C3-Picasso,27990.0,65676.0,2013,C3 Picasso C3 90m Tendance,
Citroën,C3-Picasso,29000.0,79000.0,2012,C3 Picasso 1.6 16v Exclusive Flex Aut. 5p,1.6
Citroën,C3-Picasso,35900.0,49009.0,2014,C3 Picasso 1.6 Glx Bva,1.6
Citroën,C3-Picasso,35900.0,49009.0,2014,C3 Picasso 1.6 Glx Bva,1.6
Citroën,C3-Picasso,34990.0,71588.0,2015,C3 Picasso C3 Picasso Exc M,
Citroën,C3-Picasso,39990.0,65000.0,2015,C3 Picasso Tendance Bva,
Citroën,C3-Picasso,34990.0,61000.0,2013,C3 Picasso 1.6 Flex Glx Bva,1.6
Citroën,C3-Picasso,37900.0,70370.0,2014,C3 Picasso C3 Picasso Exclusive 1.6 Vti  (flex),1.6
Citroën,C3-Picasso,31392.0,86204.0,2013,C3 1.5 Picasso Glx 8v Flex 4p Manual,1.5
Citroën,C3-Picasso,20900.0,170000.0,2009,C3 Picasso C3 Excl 14 Flex,
Citroën,C3-Picasso,34900.0,72000.0,2015,C3 Picasso 1.5 Flex Tendance Manual,1.5
Citroën,C3-Picasso,30400.0,100.0,2013,C3 Picasso Glx 1.6 Flex Automático 2013 Completo,1.6
Citroën,C3-Picasso,37990.0,54004.0,2015,C3 Picasso Tendance 1.6 Aut,1.6
Citroën,C3-Picasso,31990.0,113000.0,2013,C3 Picasso Glx,
Citroën,C3-Picasso,32990.0,173006.0,2012,C3 1.6 Picasso Exclusive 16v Flex 4p Manual,1.6
Citroën,C3-Picasso,31900.0,80000.0,2013,C3 Picasso C3 Picasso Glx A,
Citroën,C3-Picasso,31900.0,1.0,2014,C3 C3 1.5 Picasso Glx 8v Flex 4p Manual,1.5
Citroën,C3-Picasso,43900.0,118000.0,2016,C3 Picasso C3 1.6 Vti 120 Flex Exclusive Aet6 Aut,1.6
Citroën,C3-Picasso,32900.0,1.0,2013,C3 C3 1.6 Picasso Glx 16v Flex 4p Automático,1.6
Citroën,C3-Picasso,30700.0,128000.0,2013,C3 C3 1.5 Picasso Glx 8v Flex 4p Manual,1.5
Citroën,C3-Picasso,29990.0,125000.0,2013,C3 Picasso 1.5 Glx,1.5
Citroën,C3-Picasso,31500.0,98000.0,2014,C3 Picasso C3 Picasso Glx 1.6 16v Aut,1.6
Citroën,C3-Picasso,29990.0,118690.0,2012,C3 Picasso C3 Aircross Glxm,
Citroën,C3-Picasso,36890.0,66085.0,2013,C3 Picasso 1.6 Flex Exclusive Bva,1.6
Citroën,C3-Picasso,27900.0,69059.0,2012,C3 Picasso C3 Picasso Glx 1.6 16v,1.6
Citroën,C3-Picasso,40000.0,59102.0,2015,C3 Picasso 1.5 Tendance,1.5
Citroën,C3-Picasso,18300.0,115000.0,2008,C3 Picasso C3 Glx 1.4,1.4
Citroën,C3-Picasso,37990.0,55000.0,2015,C3 Picasso Citroen C3 Picasso Tendance 1.6 Aut,1.6
Citroën,C3-Picasso,27900.0,62894.0,2013,C3 Picasso 1.6 Flex Exclusive Bva,1.6
Citroën,C3-Picasso,26600.0,119769.0,2012,C3 Picasso Gl 1.6 16v Flex,1.6
Citroën,C4,56900.0,37100.0,2018,C4 Lounge 1.6 Thp S Flex Aut. 4p,1.6
Citroën,C4,26890.0,140000.0,2009,C4 Picasso 2.0 5p,2.0
Citroën,C4,24500.0,138000.0,2011,C4 Pallas Glx 2.0 Aut.,2.0
Citroën,C4,72500.0,10000.0,2020,C4 Cactus 1.6 Vti 120 Feel,1.6
Citroën,C4,26990.0,60000.0,2010,C4 Picasso C4 Picasso 2.0 16v Exclusive (aut),2.0
Citroën,C4,46700.0,108000.0,2015,C4 Lounge 1.6 Thp Exclusive Flex Aut. 4p,1.6
Citroën,C4,22000.0,128000.0,2010,C4 Pallas 2.0 Exclusive Flex Aut. 4p,2.0
Citroën,C4,16000.0,180000.0,2008,C4 Pallas 2.0 Glx Aut. 4p,2.0
Citroën,C4,23900.0,134000.0,2012,C4 2.0 Glx Flex Aut. 5p,2.0
Citroën,C4,26900.0,101100.0,2011,C4 C4 Glx 1.6 (flex),1.6
Citroën,C4,36500.0,52000.0,2013,C4 1.6 Glx 16v,1.6
Citroën,C4,23900.0,116000.0,2012,C4 1.6 Glx 16v,1.6
Citroën,C4,24900.0,98000.0,2011,C4 2.0 Exclusive Sport Flex 5p,2.0
Citroën,C4,67900.0,38000.0,2019,C4 Cactus 1.6 Feel 16v 5p,1.6
Citroën,C4,30900.0,90000.0,2008,C4 2.0 Vtr 3p,2.0
Citroën,C4,74990.0,43000.0,2020,C4 Cactus 1.6 Feel 16v 5p,1.6
Citroën,C4,89900.0,62000.0,2017,C4 Picasso C4 Picasso 1.6 16v Thp Intensive (aut),1.6
Citroën,C4,20500.0,115000.0,2010,C4 2.0 Glx 16v,2.0
Citroën,C4,27920.0,1000.0,2013,C4 2.0 Glx 16v Flex 4p Automático,2.0
Citroën,C4,23890.0,117000.0,2010,C4 Pallas 2.0 Glx Flex Aut. 4p,2.0
Citroën,C4,21900.0,103000.0,2010,C4 1.6 Glx Flex 5p,1.6
Citroën,C4,79990.0,15000.0,2019,C4 Lounge 1.6 Shine Thp Flex Aut. 4p,1.6
Citroën,C4,43500.0,125000.0,2016,C4 Lounge 2.0 Tendance Flex Aut. 4p,2.0
Citroën,C4,46900.0,60000.0,2015,C4 Lounge 2.0 Tendance Flex Aut. 4p,2.0
Citroën,C4,27990.0,0.0,2012,C4 Picasso 2.0 16v Gasolina 4p Automático,2.0
Citroën,C4,18997.0,128500.0,2008,C4 Pallas 2.0 Exclusive Aut. 4p,2.0
Citroën,C4,86900.0,16000.0,2019,C4 Cactus 1.6 Thp Flex Shine Pack At6,1.6
Citroën,C4,39900.0,57000.0,2014,C4 2.0 Tendance 16v Flex 4p Automático,2.0
Citroën,C4,23980.0,114800.0,2009,C4 Citroen C4 Pallas 2.0 Aut,2.0
Citroën,C4,36900.0,124000.0,2011,C4 Picasso C4 Picasso 2.0 16v (aut),2.0
Citroën,C4,22900.0,129000.0,2011,C4 Pallas 2.0 Glx Flex Aut. 4p,2.0
Citroën,C4,79990.0,65000.0,2016,C4 Picasso 1.6 Intensive 16v Turbo,1.6
Citroën,C4,77890.0,25000.0,2019,C4 Lounge C4 Lounge Shine 1.6 Turbo Turbo Flex Aut.,1.6
Citroën,C4,38990.0,102000.0,2015,C4 Lounge 1.6 Thp Tendance Flex Aut. 4p,1.6
Citroën,C4,99900.0,5549.0,2021,C4 Cactus C4 Cactus Shine 1.6 Thp Aut,1.6
Citroën,C4,72900.0,0.0,2019,C4 Cactus 1.6 Vti 120 Flex Feel Pack Eat6,1.6
Citroën,C4,73999.0,8900.0,2019,C4 Cactus 1.6 Vti 120 Flex Feel Manual,1.6
Citroën,C4,57900.0,94000.0,2017,C4 Lounge 1.6 Thp Tendance Flex Aut. 4p,1.6
