motor,marca,modelo,preco,quilometragem,ano,informacoes
1.6,Hyundai,HB20,41990,22000.0,2018,Hb20x Hb20 X 1.6 16v Style Automatico
1.6,Hyundai,HB20,61999,76000.0,2013,Hb20 1.6 Comfort Plus Flex Aut. 5p
1.0,Hyundai,HB20,37500,42000.0,2017,Hb20 1.0 Comfort Plus 12v Flex 4p Manual
1.0,Hyundai,HB20,40890,88000.0,2013,Hb20 1.0 Comfort Plus Flex 5p
1.0,Hyundai,HB20,33890,0.0,2021,Hb20 1.0 Sport Tgdi Flex Aut. 5p
1.0,Hyundai,HB20,77690,70800.0,2018,Hb20 1.0 Comfort Plus Flex 5p
1.6,Hyundai,HB20,42500,80000.0,2017,Hb20 1.6 Comfort Style Flex 5p
1.0,Hyundai,HB20,40980,21000.0,2020,Hb20 Hb20 Sense 1.0 Flex 12v Mec.
1.0,Hyundai,HB20,47500,0.0,2020,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20,78940,76158.0,2015,Hb20 1.6 Comfort Style Flex Aut. 5p
1.6,Hyundai,HB20,44990,0.0,2020,Hb20 1.6 Vision Flex Aut. 5p
1.0,Hyundai,HB20,72990,50000.0,2014,Hb20 1.0 Comfort Style Flex 5p
1.0,Hyundai,HB20,34999,83697.0,2019,Hb20 1.0 Comfort Plus 12v Flex 4p Manual
1.6,Hyundai,HB20,47990,141000.0,2013,Hb20 Hb20 Hatch Comfort 1.6 16v Flex 2013
1.6,Hyundai,HB20,36990,77177.0,2015,Hb20 1.6 Comfort Style Flex 5p
1.6,Hyundai,HB20,42500,85000.0,2017,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
1.0,Hyundai,HB20,46900,55000.0,2014,Hb20 1.0 Comfort Plus 12v Flex 4p Manual
1.0,Hyundai,HB20,27900,100400.0,2015,Hb20 Hb20 1.0 Comfort 12v Flex 4p Manual 2015
1.6,Hyundai,HB20,37990,134000.0,2013,Hb20 Hb20 1.6 Comfort
1.6,Hyundai,HB20,34900,73000.0,2018,Hb20 Hb20 1.6 Comfort Plus
1.6,Hyundai,HB20,47900,92000.0,2013,Hb20 1.6 Comfort Plus Flex 5p
1.6,Hyundai,HB20,35900,110000.0,2015,Hb20 1.6 Comfort Plus 16v
1.6,Hyundai,HB20,38890,0.0,2021,Hb20 Hyundai Hb20 1.6 Vision Flex 5p
1.6,Hyundai,HB20,67990,0.0,2021,Hb20 1.6 Vision Flex Aut. 5p
1.0,Hyundai,HB20,74690,0.0,2020,Hb20 1.0 Diamond Tgdi Flex Aut. 5p
1.0,Hyundai,HB20,81690,0.0,2021,Hb20 1.0 Evolution Flex 5p
1.0,Hyundai,HB20,61690,0.0,2020,Hb20 1.0 Evolution Tgdi Flex Aut. 5p
1.6,Hyundai,HB20,76890,57212.0,2014,Hb20 1.6 Comfort Plus 16v Flex 4p Manual
1.0,Hyundai,HB20,37948,0.0,2020,Hb20 1.0 Vision Flex 5p
1.0,Hyundai,HB20,58690,0.0,2020,Hb20 1.0 Evolution Flex 5p
1.0,Hyundai,HB20,61690,0.0,2021,Hb20 1.0 Vision At
1.6,Hyundai,HB20,63890,15000.0,2019,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
1.6,Hyundai,HB20,57900,42000.0,2016,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
1.6,Hyundai,HB20,47900,43000.0,2017,Hb20 1.6 Premium Flex Aut. 5p
1.6,Hyundai,HB20,74900,0.0,2020,Hb20 1.6 Vision Flex 5p
1.0,Hyundai,HB20,66290,74000.0,2013,Hb20 Hb20 1.0 Comfort 12v Flex 4p Manual
1.6,Hyundai,HB20,34882,62800.0,2014,Hb20 1.6 Comfort Style Flex Aut. 5p
1.0,Hyundai,HB20,34900,83400.0,2015,Hb20 Hb20 1.0 Comfort
1.0,Hyundai,HB20,34990,72285.0,2014,Hb20 1.0 Comfort Flex 5p
1.0,Hyundai,HB20,46980,28200.0,2019,Hb20 1.0 Unique Flex 5p
1.6,Hyundai,HB20,45990,34000.0,2016,Hb20 1.6 Comfort Plus 16v
1.0,Hyundai,HB20,38320,1000.0,2018,Hb20 1.0 Comfort 12v Flex 4p Manual
1.0,Hyundai,HB20,43900,54477.0,2017,Hb20 1.0 Comfort Plus Flex 5p
1.6,Hyundai,HB20,53800,35000.0,2018,Hb20 1.6 Comfort Plus Flex Aut. 5p
1.0,Hyundai,HB20,34553,0.0,2021,Hb20 Hyundai Hb20 1.0 Vision (flex)
1.6,Hyundai,HB20,36900,246000.0,2013,Hb20 1.6 Comfort Plus Flex Aut. 5p
1.6,Hyundai,HB20,35990,61586.0,2013,Hb20 1.6 Comfort Flex 5p
1.6,Hyundai,HB20,46990,54900.0,2018,Hb20 Hb20 1.6 Comfort Plus
1.0,Hyundai,HB20,45900,39698.0,2017,Hb20 Hb20 Comfort 1.0 Flex 12v Mec.
1.0,Hyundai,HB20,82690,0.0,2020,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20,71290,0.0,2021,Hb20 1.6 Vision Flex 5p
1.0,Hyundai,HB20,61690,0.0,2021,Hb20 1.0 Evolution Flex 5p
1.0,Hyundai,HB20,81290,0.0,2020,Hb20 1.0 Diamond Tgdi Flex Aut. 5p
1.6,Hyundai,HB20,74242,0.0,2021,Hb20 1.6 Vision Flex Aut. 5p
1.0,Hyundai,HB20,72290,0.0,2020,Hb20 1.0 Evolution Tgdi Flex Aut. 5p
1.0,Hyundai,HB20,79590,0.0,2020,Hb20 1.0 Sport Tgdi Flex Aut. 5p
1.0,Hyundai,HB20,52290,0.0,2020,Hb20 1.0 Sense Flex 5p
1.6,Hyundai,HB20,67990,0.0,2020,Hb20 1.6 Vision Flex Aut. 5p
1.0,Hyundai,HB20,75240,0.0,2020,Hb20 1.0 Evolution Flex 5p
1.0,Hyundai,HB20,37900,125459.0,2015,Hb20 Hb20 1.0 Comfort
1.0,Hyundai,HB20,47990,37500.0,2019,Hb20 1.0 Comfort Plus Flex 5p
1.0,Hyundai,HB20,57550,0.0,2020,Hb20 1.0 12v Vision
1.6,Hyundai,HB20,41900,62000.0,2015,Hb20 1.6 Comfort Style Flex 5p
1.6,Hyundai,HB20,69000,26000.0,2015,Hb20x 1.6 Premium Flex Aut. 5p
1.0,Hyundai,HB20,79290,0.0,2021,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20,69390,0.0,2021,Hb20s 1.6 Vision Flex 4p
1.6,Hyundai,HB20,68890,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.0,Hyundai,HB20,61980,25625.0,2019,Hb20 1.0 Copa Do Mundo Fifa Flex 5p
1.6,Hyundai,HB20,59990,69000.0,2019,Hb20 1.6 R-spec Flex Aut. 5p
1.6,Hyundai,HB20,42999,98850.0,2014,Hb20 1.6 Premium Flex Aut. 5p
1.6,Hyundai,HB20,43900,119252.0,2015,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
1.0,Hyundai,HB20,79590,0.0,2021,Hb20 Hb20 Sport Nova Geração 1.0 Turbo Gdi
1.6,Hyundai,HB20,39900,75000.0,2014,Hb20 1.6 Premium Flex 5p
1.6,Hyundai,HB20,49000,49573.0,2016,Hb20 1.6 Comfort Plus Flex Aut. 5p
1.6,Hyundai,HB20,47990,73617.0,2015,Hb20 1.6 Comfort Style 16v Flex 4p Automático
1.0,Hyundai,HB20,36990,80000.0,2014,Hb20 1.0 Comfort Style Flex 5p
1.6,Hyundai,HB20,48800,44193.0,2017,Hb20s Hb20s 1.6 Comfort Style
1.0,Hyundai,HB20,43900,75000.0,2016,Hb20 1.0 Comfort Flex 5p
1.6,Hyundai,HB20,56900,31000.0,2019,Hb20 1.6 Comfort Plus Flex Aut. 5p
1.0,Hyundai,HB20,39870,59000.0,2015,Hb20 1.0 Comfort Plus Flex 5p
1.6,Hyundai,HB20,39900,111828.0,2014,Hb20 1.6 Comfort Style Flex 5p
1.6,Hyundai,HB20,55520,39559.0,2019,Hb20 1.6 Comfort Plus (flex)
1.0,Hyundai,HB20S,52999,42000.0,2019,Hb20s 1.0 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,43900,1.0,2015,Hb20s 1.6 Comfort Plus Flex Aut. 4p
1.6,Hyundai,HB20S,54900,45000.0,2017,Hb20s 1.6 Comfort Plus Flex Aut. 4p
1.0,Hyundai,HB20S,61090,0.0,2021,Hb20s 1.0 Vision Flex 4p
1.0,Hyundai,HB20S,34990,106000.0,2014,Hb20s 1.0 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,57990,24967.0,2019,Hb20s 1.6 Comfort Plus 16v Flex 4p Automático
1.0,Hyundai,HB20S,83090,0.0,2020,Hb20s 1.0 Diamond Tgdi Flex Aut. 4p
1.0,Hyundai,HB20S,46890,71000.0,2018,Hb20s 1.0 Comfort Plus Turbo Flex 4p
1.0,Hyundai,HB20S,39890,59000.0,2015,Hb20s 1.0 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,49500,60360.0,2016,Hb20s 1.6 Comfort Style 16v
1.6,Hyundai,HB20S,41900,0.0,2014,Hb20s 1.6 Premium 16v
1.6,Hyundai,HB20S,43990,84000.0,2015,Hb20s 1.6 Comfort Style Flex Aut. 4p
1.0,Hyundai,HB20S,51980,33000.0,2019,Hb20s 1.0 Unique Flex 4p
1.0,Hyundai,HB20S,64290,0.0,2020,Hb20s 1.0 Vision Flex 4p
1.0,Hyundai,HB20S,64090,0.0,2021,Hb20s 1.0 Evolution Flex 4p
1.0,Hyundai,HB20S,88240,0.0,2021,Hb20s 1.0 Diamond Tgdi Flex Aut. 4p
1.6,Hyundai,HB20S,85000,30000.0,2019,Hb20s 1.6 Premium Flex Aut. 4p
1.6,Hyundai,HB20S,64990,18000.0,2019,Hb20s 1.6 Comfort Style 16v
1.0,Hyundai,HB20S,88690,0.0,2020,Hb20s 1.0 Diamond Plus Tgdi Flex Aut. 4p
1.6,Hyundai,HB20S,72990,0.0,2020,Hb20s 1.6 Vision Flex Aut. 4p
1.6,Hyundai,HB20S,53900,30000.0,2018,Hb20s 1.6 Comfort Plus 16v Flex 4p Manual
1.6,Hyundai,HB20S,72590,0.0,2021,Hb20s 1.6 16v Vision
1.0,Hyundai,HB20S,77090,0.0,2020,Hb20s 1.0 Evolution Tgdi Flex Aut. 4p
1.6,Hyundai,HB20S,54799,46000.0,2018,Hb20s Hb20s 1.6 Comfort Plus (aut)
1.0,Hyundai,HB20S,50900,32100.0,2018,Hb20s Hb20s 1.0 Comfort Plus
1.6,Hyundai,HB20S,78090,0.0,2021,Hb20s 1.6 Vision Flex Aut. 4p
1.6,Hyundai,HB20S,78090,0.0,2020,Hb20s 1.6 Vision Flex 4p
1.6,Hyundai,HB20S,65900,54904.0,2018,Hb20s Hb20s Premium 1.6 Flex 16v Aut. 4p
1.0,Hyundai,HB20S,38870,107000.0,2014,Hb20s Hb20s 1.0 Copa Do Mundo
1.6,Hyundai,HB20S,45800,89000.0,2014,Hb20s 1.6 Premium Flex Aut. 4p
1.6,Hyundai,HB20S,64890,33780.0,2019,Hb20s Hb20s 1.6 Comfort Plus 16v Flex 4p Automático
1.6,Hyundai,HB20S,39900,126000.0,2014,Hb20s 1.6 Comfort Style Flex 4p
1.6,Hyundai,HB20S,41490,104473.0,2015,Hb20s 1.6 Comfort Plus 16v
1.0,Hyundai,HB20S,34900,120390.0,2014,Hb20s Hb20s 1.0 Comfort Plus
1.6,Hyundai,HB20S,48900,20000.0,2017,Hb20s 1.6 Comfort Plus 16v Flex 4p Manual
1.0,Hyundai,HB20S,44500,124000.0,2016,Hb20s 1.0 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,44990,74000.0,2015,Hb20s 1.6 Premium Flex 4p
1.0,Hyundai,HB20S,43920,30000.0,2019,Hb20s 1.0 Unique 12v Flex 4p Manual
1.0,Hyundai,HB20S,35990,152126.0,2014,Hb20s 1.0 Comfort Plus 12v Flex 4p Manual
1.0,Hyundai,HB20S,62590,0.0,2021,Hb20 1.0 Vision Flex 5p
1.0,Hyundai,HB20S,77990,3900.0,2021,Hb20s 1.0 Evolution Tgdi Flex Aut. 4p
1.6,Hyundai,HB20S,48800,44193.0,2017,Hb20s Hb20s 1.6 Comfort Style
1.6,Hyundai,HB20S,44890,89995.0,2014,Hb20 1.6 Premium Flex Aut. 5p
1.6,Hyundai,HB20S,57990,24967.0,2019,Hb20s 1.6 Comfort Plus 16v Flex 4p Automático
1.6,Hyundai,HB20S,55890,30000.0,2017,Hb20s 1.6 Comfort Style 16v
1.6,Hyundai,HB20S,55990,45000.0,2016,Hb20s 1.6 Premium 16v
1.6,Hyundai,HB20S,43990,123110.0,2014,Hb20s 1.6 Comfort Plus Flex Aut. 4p
1.6,Hyundai,HB20S,41890,118105.0,2014,Hb20s 1.6 Comfort Plus 16v Flex 4p Manual
1.0,Hyundai,HB20S,58590,0.0,2021,Hb20s 1.0 Vision Flex 4p
1.0,Hyundai,HB20S,51970,38700.0,2019,Hb20s 1.0 Unique Flex 4p
1.0,Hyundai,HB20S,86990,0.0,2021,Hb20s 1.0 Diamond Tgdi Flex Aut. 4p
1.0,Hyundai,HB20S,64090,0.0,2021,Hb20s 1.0 Evolution Flex 4p
1.0,Hyundai,HB20S,83090,0.0,2020,Hb20s 1.0 Diamond Tgdi Flex Aut. 4p
1.0,Hyundai,HB20S,84090,0.0,2020,Hb20s 1.0 Diamond Plus Tgdi Flex Aut. 4p
1.0,Hyundai,HB20S,65490,0.0,2020,Hb20s 1.0 Vision Flex 4p
1.6,Hyundai,HB20S,72590,0.0,2021,Hb20s 1.6 Vision Manual
1.0,Hyundai,HB20S,77090,0.0,2020,Hb20s 1.0 Evolution Tgdi Flex Aut. 4p
1.0,Hyundai,HB20S,36900,60000.0,2019,Hb20s 1.0 Comfort Plus 12v Flex 4p Manual
1.6,Hyundai,HB20S,76090,0.0,2021,Hb20s 1.6 Vision Flex Aut. 4p
1.6,Hyundai,HB20S,74090,0.0,2020,Hb20s 1.6 Vision Flex Aut. 4p
1.6,Hyundai,HB20S,63922,35987.0,2018,Hb20s 1.6 Comfort Plus 16v
1.6,Hyundai,HB20S,51900,69541.0,2017,Hb20s 1.6 Comfort Plus 16v Flex 4p Automático
1.6,Hyundai,HB20S,55900,40121.0,2019,Hb20s 1.6 Comfort Plus Flex 4p
1.0,Hyundai,HB20S,42320,0.0,2018,Hb20s 1.0 Comfort Plus 12v Flex 4p Manual
1.6,Hyundai,HB20S,44900,43000.0,2015,Hb20s 1.6 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,46690,73466.0,2015,Hb20s Hb20s 1.6 Comfort Plus (aut)
1.6,Hyundai,HB20S,58900,41377.0,2018,Hb20s Hb20s 1.6 Comfort Plus 16v Flex 4p Automático
1.6,Hyundai,HB20S,44990,101500.0,2014,Hb20s 1.6 Premium Flex Aut. 4p
1.6,Hyundai,HB20S,63900,37700.0,2018,Hb20s 1.6 Premium Flex Aut. 4p
1.0,Hyundai,HB20S,36900,128000.0,2015,Hb20s 1.0 Comfort Plus Flex 4p
1.0,Hyundai,HB20S,79090,0.0,2021,Hb20s 1.0 Evolution Tgdi Flex Aut. 4p
1.6,Hyundai,HB20S,59820,36602.0,2019,Hb20s 1.6 Comfort Plus (aut) (flex)
1.6,Hyundai,HB20S,44890,89985.0,2014,Hb20s Hb20s 1.6 Premium (aut)
1.0,Hyundai,HB20S,65490,0.0,2020,Hb20s 1.0 Evolution Flex 4p
1.6,Hyundai,HB20S,48900,63600.0,2016,Hb20s 1.6 Comfort Plus 16v
1.0,Hyundai,HB20S,34320,1000.0,2014,Hb20s 1.0 Comfort Style 12v Flex 4p Manual
1.0,Hyundai,HB20S,66990,0.0,2020,Hb20s Hb20s Evolution 1.0 Turbo At
1.6,Hyundai,HB20S,43900,100000.0,2014,Hb20s 1.6 Comfort Plus Flex Aut. 4p
1.6,Hyundai,HB20S,46900,32584.0,2015,Hb20s Premium 1.6 16v Flex
1.6,Hyundai,HB20S,53900,88000.0,2016,Hb20s 1.6 Comfort Plus 16v
1.0,Hyundai,HB20S,37900,110000.0,2014,Hb20s 1.0 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,38900,141000.0,2014,Hb20s 1.6 Comfort Plus Flex 4p
1.6,Hyundai,HB20S,71090,0.0,2020,Hb20s 1.6 Vision Flex 4p
1.6,Hyundai,HB20S,71090,0.0,2020,Hb20 1.6 Vision Flex 5p
1.6,Hyundai,HB20S,41900,0.0,2017,Hb20s 1.6 Comfort Style 16v Flex 4p Manual
1.6,Hyundai,HB20S,48900,120000.0,2017,Hb20s Hyundai Hb20s 1.6 Comfort Plus (aut) (flex)
1.6,Hyundai,HB20S,63890,20585.0,2019,Hb20s 1.6 Comfort Style 16v Flex 4p Automático
1.0,Hyundai,HB20S,43690,59000.0,2017,Hb20s Comfort Plus 1.0 12v Flex
1.0,Hyundai,HB20S,62090,0.0,2020,Hb20 1.0 Vision Flex 5p
1.0,Hyundai,HB20S,64990,0.0,2021,Hb20s 1.0 Vision 12v
1.6,Hyundai,HB20S,52990,53800.0,2017,Hb20s Hb20s 1.6 Comfort Plus 16v
1.6,Hyundai,HB20S,46900,78662.0,2015,Hb20s Hb20s 1.6 Comfort Plus 16v
1.6,Hyundai,HB20X,55900,28000.0,2017,Hb20x 1.6 Premium Flex Aut. 5p
1.6,Hyundai,HB20X,61999,22000.0,2018,Hb20x Hb20 X 1.6 16v Style Automatico
1.6,Hyundai,HB20X,50990,39000.0,2016,Hb20x 1.6 16v Style Flex 4p Automático
1.6,Hyundai,HB20X,73990,0.0,2020,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,42500,77177.0,2015,Hb20 1.6 Comfort Style Flex 5p
1.6,Hyundai,HB20X,43999,98000.0,2015,Hb20x 1.6 Style Flex Aut. 5p
1.6,Hyundai,HB20X,47990,47000.0,2015,Hb20x 1.6 Premium Flex Aut. 5p
1.6,Hyundai,HB20X,76990,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,87890,0.0,2020,Hb20x 1.6 Diamond Plus Flex Aut. 5p
1.6,Hyundai,HB20X,74090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,75790,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,67490,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.0,Hyundai,HB20X,83090,0.0,2020,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20X,69090,0.0,2021,Hb20x Vision 1.6 Mt 20/21
1.6,Hyundai,HB20X,70790,0.0,2021,Hb20x 1.6 Vision Manual
1.0,Hyundai,HB20X,86390,0.0,2020,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20X,70790,0.0,2021,Hb20x Hyundai Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,72590,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,49990,82000.0,2016,Hb20x 1.6 Style Flex Aut. 5p
1.6,Hyundai,HB20X,78090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,80090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,78090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,72590,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,72090,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,83090,0.0,2020,Hb20x 1.6 Diamond Plus Flex Aut. 5p
1.6,Hyundai,HB20X,69090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,71790,0.0,2020,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,71790,0.0,2020,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,80090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,66590,0.0,2020,Hb20x Hb20x 1.6 Vision Manual
1.6,Hyundai,HB20X,77190,0.0,2020,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,69090,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,84990,0.0,2020,Hb20x 1.6 Diamond Flex Aut. 5p
1.6,Hyundai,HB20X,65900,11000.0,2019,Hb20x 1.6 16v Style
1.6,Hyundai,HB20X,63900,0.0,2019,Hb20x 1.6 16v Style Flex 4p Automático
1.6,Hyundai,HB20X,63900,28000.0,2018,Hb20x 1.6 16v Style
1.6,Hyundai,HB20X,72090,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,82090,0.0,2020,Hb20x 1.6 Diamond Flex Aut. 5p
1.6,Hyundai,HB20X,83090,0.0,2020,Hb20x 1.6 Diamond Plus Flex Aut. 5p
1.6,Hyundai,HB20X,40900,95000.0,2015,Hb20x Hb20x Style 1.6 Flex 16v Mec.
1.6,Hyundai,HB20X,59900,19000.0,2017,Hb20x 1.6 16v Premium Flex 4p Automático
1.6,Hyundai,HB20X,70390,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,75890,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,68890,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,76090,0.0,2020,Hb20x Evolution 1.6 At 20/20
1.6,Hyundai,HB20X,68890,0.0,2021,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,55880,55294.0,2016,Hb20x 1.6 Premium Flex Aut. 5p
1.0,Hyundai,HB20X,81490,0.0,2020,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20X,61900,3500.0,2017,Hb20x 1.6 16v Style Flex 4p Automático
1.6,Hyundai,HB20X,74090,0.0,2021,Hb20x 1.6 Vision Flex Aut. 5p
1.6,Hyundai,HB20X,69090,0.0,2021,Hb20x Vision 1.6 Mt 20/21
1.0,Hyundai,HB20X,86390,0.0,2020,Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
1.6,Hyundai,HB20X,49990,82000.0,2016,Hb20x 1.6 Style Flex Aut. 5p
1.6,Hyundai,HB20X,83090,0.0,2020,Hb20x 1.6 Diamond Plus Flex Aut. 5p
1.6,Hyundai,HB20X,71790,0.0,2020,Hb20x 1.6 Vision Flex 5p
1.6,Hyundai,HB20X,63900,0.0,2019,Hb20x 1.6 16v Style Flex 4p Automático
1.6,Hyundai,HB20X,82090,0.0,2020,Hb20x 1.6 Diamond Flex Aut. 5p
1.6,Hyundai,HB20X,59900,19000.0,2017,Hb20x 1.6 16v Premium Flex 4p Automático
1.6,Hyundai,HB20X,86190,0.0,2021,Hb20x 1.6 Diamond Plus Flex Aut. 5p
1.6,Hyundai,HB20X,69000,26000.0,2015,Hb20x 1.6 Premium Flex Aut. 5p
1.6,Hyundai,HB20X,43800,89000.0,2014,Hb20x 1.6 Style Flex Aut. 5p
1.6,Hyundai,HB20X,79990,0.0,2020,Hb20x 1.6 Evolution Flex Aut. 5p
1.6,Hyundai,HB20X,86890,0.0,2020,Hb20x 1.6 16v Diamond
1.6,Hyundai,HB20X,71990,0.0,2021,Hb20x New 1.6  Vision At
1.6,Hyundai,HB20X,75490,1.0,2021,Hb20x 1.6 16v Vision
1.6,Hyundai,HB20X,87890,0.0,2021,Hb20x 1.6 16v Diamond Plus
1.6,Hyundai,HB20X,80490,0.0,2021,Hb20x 1.6 Hb20x Diamond Plus Automático
1.6,Hyundai,HB20X,79990,1.0,2021,Hb20x 1.6 16v Evolution
1.6,Hyundai,HB20X,75490,1.0,2021,Hb20x 1.6 16v Vision
1.6,Hyundai,HB20X,81990,0.0,2021,Hb20x 1.6 16v Diamond
1.6,Hyundai,HB20X,78900,0.0,2021,Hb20x 1.6 16v Flex Evolution Automático
1.6,Hyundai,HB20X,77900,0.0,2021,Hb20x 1.6 16v Flex Evolution Automático
1.6,Hyundai,HB20X,79990,0.0,2021,Hb20x 1.6 Evolution Flex Aut. 5p
1.6,Hyundai,HB20X,75790,0.0,2021,Hb20x Hyundai Hb20x 1.6 Vision Automático
1.6,Hyundai,HB20X,81490,0.0,2021,Hb20x 1.6 16v Diamond Plus
1.6,Hyundai,HB20X,78590,0.0,2021,Hb20x Hb20x Nova Geração Evolution 1.6 Automático Com Bluemedia®
1.6,Hyundai,HB20X,40900,92391.0,2014,Hb20x Hb20x Style 1.6
1.6,Hyundai,HB20X,74490,1.0,2021,Hb20x 1.6 16v Vision
1.6,Hyundai,HB20X,86890,0.0,2021,Hb20x Hb20x Diamond At 1.6
1.6,Hyundai,HB20X,76090,0.0,2020,Hb20x Evolution 1.6 At 20/20
1.6,Hyundai,HB20X,80290,0.0,2020,Hb20x Evolution 1.6 At 20/20
1.6,Hyundai,HB20X,51900,34700.0,2016,Hb20x 1.6 16v Style Flex 4p Manual
1.6,Hyundai,HB20X,83790,0.0,2021,Hb20x Hyundai Hb20x 1.6 Diamond Flex Aut. 5p
1.6,Hyundai,HB20X,83790,0.0,2021,Hb20x Hyundai Hb20x 1.6 Diamond Flex Aut. 5p
1.6,Hyundai,HB20X,81490,0.0,2021,Hb20x Diamond Plus 1.6
1.6,Hyundai,HB20X,74940,0.0,2020,Hb20x New Hb20x 1.6 Diamond At
1.6,Hyundai,HB20X,74940,0.0,2020,Hb20x New Hb20x 1.6 Diamond At
1.6,Hyundai,HB20X,78940,0.0,2020,Hb20x New 1.6 Diamond Plus At
1.6,Hyundai,HB20X,74940,0.0,2020,Hb20x New Hb20x 1.6 Diamond At
1.6,Hyundai,HB20X,78940,0.0,2020,Hb20x New 1.6 Diamond Plus At
1.6,Hyundai,HB20X,75790,0.0,2021,Hb20x Hyundai Hb20x 1.6 Vision Flex Aut
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,114900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,114900,0.0,2021,Hr 2.5 Chassi
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,114900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
2.5,Hyundai,HR,124900,0.0,2021,Hr 2.5 Hd Cab. Curta S/ Carroceria Tci 2p
